發生年,發生月,發生日,發生時,發生分,處理別,區序,肇事地點,死亡人數,受傷人數,當事人序,車種,性別,年齡,受傷程度,天候,速限,道路型態,事故位置
101,4,4,9,0,2,01大同區,大同區重慶北路與哈密街口重慶北路 哈密街,0,1,2,B03,2,42,3,8,50,4,1
101,4,4,17,0,2,01大同區,大同區市民大道1段市民大道1段京站停車場出入,0,2,1,B03,1,38,3,8,40,4,2
101,4,4,17,0,2,01大同區,大同區市民大道1段市民大道1段京站停車場出入,0,2,2,C03,1,18,2,8,40,4,2
101,4,4,17,0,2,01大同區,大同區市民大道1段市民大道1段京站停車場出入,0,2,3,H02,1,24,2,8,40,4,2
101,4,6,10,12,2,01大同區,大同區延平北路與昌吉街口延平北路 昌吉街,0,1,1,B12,1,37,4,6,50,4,1
101,4,6,10,12,2,01大同區,大同區延平北路與昌吉街口延平北路 昌吉街,0,1,2,C03,1,49,2,6,50,4,1
101,4,6,15,23,2,01大同區,大同區太原路與南京西路口太原路 南京西路,0,1,1,B03,1,43,3,6,50,14,9
101,4,6,15,23,2,01大同區,大同區太原路與南京西路口太原路 南京西路,0,1,2,C03,1,24,2,6,50,14,9
101,4,6,17,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,1,1,B03,1,,4,7,50,4,1
101,4,6,17,15,2,01大同區,大同區承德路與敦煌路口承德路 敦煌路,0,1,2,C03,2,20,2,7,50,4,1
101,4,8,17,40,2,01大同區,大同區酒泉街與迪化街口酒泉街 迪化街,0,1,1,B03,1,31,3,8,50,3,1
101,4,8,17,40,2,01大同區,大同區酒泉街與迪化街口酒泉街 迪化街,0,1,2,C03,1,19,2,8,50,3,1
101,4,10,8,6,2,01大同區,大同區延平北路2段238號,0,2,1,C03,2,28,2,8,50,14,9
101,4,10,8,6,2,01大同區,大同區延平北路2段238號,0,2,2,H01,1,83,2,8,50,14,9
101,4,10,12,24,2,01大同區,大同區延平北路1段107號,0,1,1,B03,2,26,2,8,50,14,9
101,4,10,12,24,2,01大同區,大同區延平北路1段107號,0,1,2,B03,1,60,3,8,50,14,9
101,4,10,12,24,2,01大同區,大同區延平北路1段107號,0,1,3,B03,1,57,3,8,50,14,9
101,4,11,7,44,2,01大同區,大同區長安西路長安西路138巷口,0,1,1,C03,1,21,2,8,50,3,2
101,4,11,7,44,2,01大同區,大同區長安西路長安西路138巷口,0,1,2,C03,2,44,3,8,50,3,2
101,4,12,7,15,2,01大同區,大同區民生西路與重慶北路口重慶北路 民生西路,0,1,1,B03,1,57,3,8,50,4,1
101,4,12,7,15,2,01大同區,大同區民生西路與重慶北路口重慶北路 民生西路,0,1,2,C03,2,47,2,8,50,4,1
101,4,11,18,20,2,01大同區,大同區延平北路1段51號,0,1,1,A04,1,100,4,7,50,14,9
101,4,11,18,20,2,01大同區,大同區延平北路1段51號,0,1,2,C03,2,28,2,7,50,14,9
101,4,12,17,30,2,01大同區,大同區民權西路85號,0,1,1,C03,1,26,3,8,50,14,9
101,4,12,17,30,2,01大同區,大同區民權西路85號,0,1,2,C03,1,29,2,8,50,14,9
101,4,13,16,35,2,01大同區,大同區承德路2段承德路2段建成公園停車場前,0,2,1,C03,1,22,2,8,50,14,9
101,4,13,16,35,2,01大同區,大同區承德路2段承德路2段建成公園停車場前,0,2,2,C03,2,27,2,8,50,14,9
101,4,16,14,10,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,1,1,B03,1,48,3,6,50,4,2
101,4,16,14,10,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,1,2,C03,1,58,2,6,50,4,2
101,4,16,17,9,2,01大同區,大同區長安西路與南京西路口長安西路 南京西路64巷,0,1,1,B03,2,34,3,6,50,3,2
101,4,16,17,9,2,01大同區,大同區長安西路與南京西路口長安西路 南京西路64巷,0,1,2,H01,2,66,2,6,50,3,2
101,3,25,12,0,2,01大同區,大同區民權西路108號,0,1,1,C03,1,17,4,8,50,14,9
101,3,25,12,0,2,01大同區,大同區民權西路108號,0,1,2,C03,2,24,2,8,50,14,9
101,4,1,22,0,2,01大同區,大同區寧夏路與蘭州街口寧夏路 蘭州街,0,1,1,C03,1,45,2,7,50,5,1
101,4,1,22,0,2,01大同區,大同區寧夏路與蘭州街口寧夏路 蘭州街,0,1,2,C03,1,18,3,7,50,5,1
101,4,14,10,0,2,01大同區,大同區忠孝西路與塔城街口忠孝西路 塔城街,0,1,1,C03,1,19,2,7,50,4,1
101,4,14,10,0,2,01大同區,大同區忠孝西路與塔城街口忠孝西路 塔城街,0,1,2,C03,1,34,3,7,50,4,1
101,4,18,11,7,2,01大同區,大同區重慶北路與鄭州路口重慶北路 鄭州路,0,1,1,C03,1,18,2,8,40,4,3
101,4,18,11,7,2,01大同區,大同區重慶北路與鄭州路口重慶北路 鄭州路,0,1,2,C04,2,32,3,8,40,4,3
101,4,28,0,20,2,01大同區,大同區塔城街與鄭州路口塔城街 鄭州路,0,1,1,C03,1,34,3,6,40,4,4
101,4,28,0,20,2,01大同區,大同區塔城街與鄭州路口塔城街 鄭州路,0,1,2,C03,2,36,2,6,40,4,4
101,5,10,19,30,2,01大同區,大同區台北橋台北橋機車道往台北市第71號燈桿前,0,2,1,C03,2,42,2,6,40,8,11
101,5,10,19,30,2,01大同區,大同區台北橋台北橋機車道往台北市第71號燈桿前,0,2,2,C03,1,21,2,6,40,8,11
101,5,17,8,0,2,01大同區,大同區延平北路4段延平北路4段235巷口,0,1,1,C03,1,40,3,8,50,3,1
101,5,17,8,0,2,01大同區,大同區延平北路4段延平北路4段235巷口,0,1,2,H01,2,72,2,8,50,3,1
101,2,11,16,50,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,1,1,C03,1,24,3,7,50,4,1
101,2,11,16,50,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,1,2,C03,1,26,2,7,50,4,1
101,2,15,6,45,2,01大同區,大同區民權西路與蘭州街口民權西路 蘭州街,0,1,1,C03,1,27,2,7,50,4,1
101,2,15,6,45,2,01大同區,大同區民權西路與蘭州街口民權西路 蘭州街,0,1,2,B01,1,59,3,7,50,4,1
101,2,15,8,55,2,01大同區,大同區承德路1段75號,0,1,1,B03,1,56,3,7,50,14,9
101,2,15,8,55,2,01大同區,大同區承德路1段75號,0,1,2,C03,1,20,2,7,50,14,9
101,2,15,18,15,2,01大同區,大同區民族西路57號,0,1,1,B03,1,33,3,8,50,14,9
101,2,15,18,15,2,01大同區,大同區民族西路57號,0,1,2,C03,2,28,2,8,50,14,9
101,2,16,9,20,2,01大同區,大同區錦西街50號,0,1,1,B03,2,34,3,7,50,14,9
101,2,16,9,20,2,01大同區,大同區錦西街50號,0,1,2,C03,1,22,2,7,50,14,9
101,2,18,16,30,2,01大同區,大同區延平北路與涼州街口延平北路 涼州街,0,1,1,A02,1,48,3,7,50,4,1
101,2,18,16,30,2,01大同區,大同區延平北路與涼州街口延平北路 涼州街,0,1,2,H01,1,19,2,7,50,4,1
101,2,19,16,35,2,01大同區,大同區南京西路155巷,0,2,1,C03,1,18,2,7,50,4,2
101,2,19,16,35,2,01大同區,大同區南京西路155巷,0,2,2,H01,1,8,2,7,50,4,2
101,2,22,8,10,2,01大同區,大同區民族西路與玉門街口民族西路 玉門街,0,1,1,B03,2,34,3,8,50,4,1
101,2,22,8,10,2,01大同區,大同區民族西路與玉門街口民族西路 玉門街,0,1,2,C03,1,34,2,8,50,4,1
101,2,24,6,45,2,01大同區,大同區大龍街大龍街91巷25號,0,1,1,C03,2,40,3,6,50,14,9
101,2,24,6,45,2,01大同區,大同區大龍街大龍街91巷25號,0,1,2,H01,1,12,2,6,50,14,9
101,2,24,6,45,2,01大同區,大同區大龍街大龍街91巷25號,0,1,3,B03,1,,3,6,50,14,9
101,2,24,7,40,2,01大同區,大同區重慶北路3段重慶北路3段236巷口,0,1,1,G04,1,,4,6,50,4,1
101,2,24,7,40,2,01大同區,大同區重慶北路3段重慶北路3段236巷口,0,1,2,C03,1,37,3,6,50,4,1
101,2,24,7,40,2,01大同區,大同區重慶北路3段重慶北路3段236巷口,0,1,3,H01,2,53,2,6,50,4,1
101,2,25,8,45,2,01大同區,大同區延平北路4段延平北路4段15號旁,0,1,1,B03,1,46,3,6,50,3,1
101,2,25,8,45,2,01大同區,大同區延平北路4段延平北路4段15號旁,0,1,2,C03,2,22,2,6,50,3,1
101,2,3,22,30,2,01大同區,大同區民族西路與延平北路3段口,0,2,1,G06,1,,4,6,50,14,9
101,2,3,22,30,2,01大同區,大同區民族西路與延平北路3段口,0,2,2,C03,1,25,2,6,50,14,9
101,2,3,22,30,2,01大同區,大同區民族西路與延平北路3段口,0,2,3,H02,2,27,2,6,50,14,9
101,2,29,10,16,2,01大同區,大同區承德路3段承德路3段122巷口,0,2,1,C03,1,23,2,8,50,4,1
101,2,29,10,16,2,01大同區,大同區承德路3段承德路3段122巷口,0,2,2,C03,1,53,2,8,50,4,1
101,3,5,9,15,2,01大同區,大同區重慶北路2段與涼州街口重慶北路2段 涼州街,0,1,1,B03,2,67,3,8,50,4,1
101,3,5,9,15,2,01大同區,大同區重慶北路2段與涼州街口重慶北路2段 涼州街,0,1,2,C03,1,46,2,8,50,4,1
101,3,21,23,20,2,01大同區,大同區西寧北路與忠孝橋口忠孝橋 西寧北路匝道,0,1,1,C03,1,20,2,7,50,8,11
101,3,21,23,20,2,01大同區,大同區西寧北路與忠孝橋口忠孝橋 西寧北路匝道,0,1,2,,3,,,7,50,8,11
101,3,24,11,0,2,01大同區,大同區甘州街與歸綏街口歸綏街 甘州街口旁,0,1,1,C03,1,20,2,6,50,3,1
101,3,24,11,0,2,01大同區,大同區甘州街與歸綏街口歸綏街 甘州街口旁,0,1,2,B03,1,38,3,6,50,3,1
101,3,28,6,45,2,01大同區,大同區民權西路與蘭州街口民權西路 蘭州街,0,1,1,C03,2,29,3,8,50,4,1
101,3,28,6,45,2,01大同區,大同區民權西路與蘭州街口民權西路 蘭州街,0,1,2,C03,1,63,2,8,50,4,1
101,4,11,8,0,2,01大同區,大同區西寧北路與南京西路口南京西路 西寧北路,0,1,1,G06,1,,4,7,50,4,2
101,4,11,8,0,2,01大同區,大同區西寧北路與南京西路口南京西路 西寧北路,0,1,2,C03,1,44,2,7,50,4,2
101,3,30,9,50,2,01大同區,大同區南京西路南京西路145對面,0,1,1,B03,1,,4,8,50,14,9
101,3,30,9,50,2,01大同區,大同區南京西路南京西路145對面,0,1,2,C03,1,42,2,8,50,14,9
101,3,31,7,10,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,1,1,B03,1,55,3,6,40,4,1
101,3,31,7,10,2,01大同區,大同區塔城街與鄭州路口鄭州路 塔城街,0,1,2,C03,1,29,2,6,40,4,1
101,3,31,9,0,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,1,C03,2,39,2,8,30,4,1
101,3,31,9,0,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,2,B03,1,47,3,8,30,4,1
101,4,3,18,15,2,01大同區,大同區敦煌路197號,0,1,1,B03,2,51,3,8,50,14,9
101,4,3,18,15,2,01大同區,大同區敦煌路197號,0,1,2,C03,2,48,2,8,50,14,9
101,4,3,8,55,2,01大同區,大同區民生西路與民樂街口民生西路 民樂街,0,1,1,B03,1,80,3,8,50,3,1
101,4,3,8,55,2,01大同區,大同區民生西路與民樂街口民生西路 民樂街,0,1,2,C03,1,30,2,8,50,3,1
101,3,28,9,35,2,01大同區,大同區伊寧街與延平北路口延平北路 伊寧街,0,1,1,C03,1,,4,8,50,3,2
101,3,28,9,35,2,01大同區,大同區伊寧街與延平北路口延平北路 伊寧街,0,1,2,C03,2,21,2,8,50,3,2
101,4,27,20,10,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,1,1,B03,1,32,3,6,50,5,1
101,4,27,20,10,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,1,2,C03,1,52,2,6,50,5,1
101,4,27,23,50,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,1,1,C03,1,20,2,6,50,4,2
101,4,27,23,50,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,1,2,B03,2,50,3,6,50,4,2
101,4,27,23,50,2,01大同區,大同區承德路與錦西街口承德路 錦西街,0,1,3,B03,1,37,3,6,50,4,2
101,4,28,2,50,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,2,1,B01,1,49,3,6,50,4,1
101,4,28,2,50,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,2,2,E03,1,30,3,6,50,4,1
101,5,14,19,10,2,01大同區,大同區重慶北路3段389號,0,1,2,C03,2,64,2,8,50,14,9
101,5,22,22,40,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,2,1,C03,2,20,2,8,50,4,2
101,5,22,22,40,2,01大同區,大同區承德路與酒泉街口承德路 酒泉街,0,2,2,C03,1,30,2,8,50,4,2
101,3,17,16,42,2,01大同區,大同區延平北路與迪化街口迪化街 延平北路,0,1,1,C03,1,30,3,8,50,14,9
101,3,17,16,42,2,01大同區,大同區延平北路與迪化街口迪化街 延平北路,0,1,2,C03,1,56,2,8,50,14,9
101,3,19,9,50,2,01大同區,大同區延平北路與鄭州路口延平北路 鄭州路,0,1,1,C03,1,59,2,8,50,14,9
101,3,19,9,50,2,01大同區,大同區延平北路與鄭州路口延平北路 鄭州路,0,1,2,B03,1,54,3,8,50,14,9
101,3,20,17,20,2,01大同區,大同區承德路1段51號,0,2,1,C03,2,27,2,8,50,14,9
101,3,20,17,20,2,01大同區,大同區承德路1段51號,0,2,2,C03,2,52,2,8,50,14,9
101,3,23,7,3,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,1,C03,2,55,2,8,40,4,1
101,3,23,7,3,2,01大同區,大同區萬全街與雙連街口雙連街 萬全街,0,1,2,B12,1,27,3,8,40,4,1
101,3,23,15,45,2,01大同區,大同區延平北路2段74號,0,1,1,B03,1,30,3,8,50,14,9
101,3,23,15,45,2,01大同區,大同區延平北路2段74號,0,1,2,C03,1,27,2,8,50,14,9
101,3,23,15,45,2,01大同區,大同區延平北路2段74號,0,1,3,B03,1,55,3,8,50,14,9
101,3,24,7,10,2,01大同區,大同區民權西路民權西路加油站,0,1,1,C03,1,54,3,6,50,14,9
101,3,24,7,10,2,01大同區,大同區民權西路民權西路加油站,0,1,2,F01,1,30,2,6,50,14,9
101,3,24,9,20,2,01大同區,大同區環河北路環河北路玉泉公園前,0,1,1,B03,1,34,3,7,50,14,9
101,3,24,9,20,2,01大同區,大同區環河北路環河北路玉泉公園前,0,1,2,C03,1,19,2,7,50,14,9
101,3,25,15,40,2,01大同區,大同區民生西路民生西路5號水門內自行車專用道,0,1,1,F01,1,,4,8,40,14,9
101,3,25,15,40,2,01大同區,大同區民生西路民生西路5號水門內自行車專用道,0,1,2,F01,1,10,2,8,40,14,9
101,3,25,15,40,2,01大同區,大同區民生西路民生西路5號水門內自行車專用道,0,1,3,C03,1,64,3,8,40,14,9
101,3,27,7,10,2,01大同區,大同區民權西路266號,0,4,1,C03,1,53,2,8,50,3,1
101,3,27,7,10,2,01大同區,大同區民權西路266號,0,4,2,C03,2,41,2,8,50,3,1
101,3,27,7,10,2,01大同區,大同區民權西路266號,0,4,4,B03,1,45,3,8,50,3,1
101,3,27,7,10,2,01大同區,大同區民權西路266號,0,4,5,H02,1,16,2,8,50,3,1
101,3,27,7,10,2,01大同區,大同區民權西路266號,0,4,3,H02,2,9,2,8,50,3,1
101,3,27,16,3,2,01大同區,大同區民權西路94巷,0,1,1,C03,1,19,3,8,50,3,2
101,3,27,16,3,2,01大同區,大同區民權西路94巷,0,1,2,C03,1,63,2,8,50,3,2
101,3,27,16,3,2,01大同區,大同區民權西路94巷,0,1,3,B01,2,60,3,8,50,3,2
101,3,27,18,0,2,01大同區,大同區重慶北路3段223巷,0,1,1,B03,1,35,3,8,50,3,1
101,3,27,18,0,2,01大同區,大同區重慶北路3段223巷,0,1,2,C03,1,57,2,8,50,3,1
101,3,28,6,40,2,01大同區,大同區延平北路與忠孝西路口忠孝西路 延平北路,0,1,1,B12,1,51,3,8,30,14,9
101,3,28,6,40,2,01大同區,大同區延平北路與忠孝西路口忠孝西路 延平北路,0,1,2,C04,1,42,2,8,30,14,9
101,3,28,9,30,2,01大同區,大同區西寧北路西寧北路86巷口,0,1,1,B02,1,72,3,8,50,3,1
101,3,28,9,30,2,01大同區,大同區西寧北路西寧北路86巷口,0,1,2,C03,1,29,2,8,50,3,1
101,3,28,17,30,2,01大同區,大同區大龍街70號,0,1,1,B03,1,61,3,8,50,14,9
101,3,28,17,30,2,01大同區,大同區大龍街70號,0,1,2,F01,1,79,2,8,50,14,9
101,3,30,10,10,2,01大同區,大同區民生西路與承德路口承德路 民生西路,0,2,1,C03,2,23,2,8,50,4,1
101,3,30,10,10,2,01大同區,大同區民生西路與承德路口承德路 民生西路,0,2,2,C03,1,55,2,8,50,4,1
101,3,17,18,22,2,01大同區,大同區市民大道市民大道Y3出,0,1,1,C03,1,41,3,8,40,14,9
101,3,17,18,22,2,01大同區,大同區市民大道市民大道Y3出,0,1,2,H01,1,48,2,8,40,14,9
101,3,23,9,30,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,3,1,C03,2,56,2,8,50,4,1
101,3,23,9,30,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,3,2,C03,1,61,2,8,50,4,1
101,3,23,9,30,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,3,3,H02,2,57,2,8,50,4,1
101,3,27,14,20,2,01大同區,大同區市民大道市民大道M1出,0,1,1,C03,1,30,3,8,40,14,9
101,3,27,14,20,2,01大同區,大同區市民大道市民大道M1出,0,1,2,C04,2,40,2,8,40,14,9
101,3,30,7,6,2,01大同區,大同區延平北路與涼州街口延平北路涼州街,0,1,1,B03,1,53,3,8,50,4,1
101,3,30,7,6,2,01大同區,大同區延平北路與涼州街口延平北路涼州街,0,1,2,H01,2,13,2,8,50,4,1
101,4,8,19,22,2,01大同區,大同區民族西路與重慶北路3段口重慶北路3段113巷 民族西路182巷,0,2,1,B03,1,41,3,8,50,4,1
101,4,8,19,22,2,01大同區,大同區民族西路與重慶北路3段口重慶北路3段113巷 民族西路182巷,0,2,2,B03,1,32,3,8,50,4,1
101,4,8,19,22,2,01大同區,大同區民族西路與重慶北路3段口重慶北路3段113巷 民族西路182巷,0,2,3,H02,2,11,2,8,50,4,1
101,4,8,19,22,2,01大同區,大同區民族西路與重慶北路3段口重慶北路3段113巷 民族西路182巷,0,2,4,H02,1,30,2,8,50,4,1
101,4,10,22,5,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,2,1,C03,1,30,2,8,50,5,1
101,4,10,22,5,2,01大同區,大同區延平北路與忠孝西路口延平北路 忠孝西路,0,2,2,C03,2,30,2,8,50,5,1
101,4,11,10,30,2,01大同區,大同區承德路與撫順街口承德路撫順街,0,1,1,B03,1,45,3,8,50,3,1
101,4,11,10,30,2,01大同區,大同區承德路與撫順街口承德路撫順街,0,1,2,F01,1,79,2,8,50,3,1
101,4,19,23,20,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,1,1,C03,1,30,2,8,50,4,1
101,4,19,23,20,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,1,2,,3,,,8,50,4,1
101,4,19,23,20,2,01大同區,大同區長安西路與承德路口承德路 長安西路,0,1,3,H03,1,33,4,8,50,4,1
101,4,30,10,12,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,3,1,C03,1,20,3,8,50,4,1
101,4,30,10,12,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,3,2,C03,1,21,2,8,50,4,1
101,4,30,10,12,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,3,3,C03,1,72,2,8,50,4,1
101,4,30,10,12,2,01大同區,大同區民權西路與延平北路口延平北路 民權西路,0,3,4,H02,1,17,2,8,50,4,1
101,5,13,21,0,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,2,1,G06,1,,4,8,40,4,1
101,5,13,21,0,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,2,2,C03,1,45,2,8,40,4,1
101,5,13,21,0,2,01大同區,大同區市民大道與承德路口承德路 市民大道,0,2,3,H02,1,55,2,8,40,4,1
101,5,13,23,42,2,01大同區,大同區市民大道與塔城街口塔城街 市民大道,0,2,1,B01,1,58,3,8,50,4,1
101,5,13,23,42,2,01大同區,大同區市民大道與塔城街口塔城街 市民大道,0,2,2,C04,1,27,2,8,50,4,1
101,5,13,23,42,2,01大同區,大同區市民大道與塔城街口塔城街 市民大道,0,2,3,H02,2,25,2,8,50,4,1
101,5,15,17,55,2,01大同區,大同區西寧北路西寧北路84之2號,0,1,1,B03,1,46,3,8,50,14,9
101,5,15,17,55,2,01大同區,大同區西寧北路西寧北路84之2號,0,1,2,C03,2,40,2,8,50,14,9
101,5,18,17,15,2,01大同區,大同區民族西路與延平北路口延平北路 民族西路,0,1,1,B03,1,29,3,8,50,5,1
101,5,18,17,15,2,01大同區,大同區民族西路與延平北路口延平北路 民族西路,0,1,2,H01,2,17,2,8,50,5,1
101,5,22,8,0,2,01大同區,大同區長安西路與塔城街口長安西路 塔城街,0,2,1,B01,1,58,3,8,50,4,1
101,5,22,8,0,2,01大同區,大同區長安西路與塔城街口長安西路 塔城街,0,2,2,C03,1,68,3,8,50,4,1
101,5,22,8,0,2,01大同區,大同區長安西路與塔城街口長安西路 塔城街,0,2,3,H02,1,6,2,8,50,4,1
101,5,22,8,0,2,01大同區,大同區長安西路與塔城街口長安西路 塔城街,0,2,4,H02,1,2,2,8,50,4,1
101,5,26,20,39,2,01大同區,大同區市民大道與重慶北路口重慶北路 市民大道,0,1,1,B03,1,,4,8,40,4,1
101,5,26,20,39,2,01大同區,大同區市民大道與重慶北路口重慶北路 市民大道,0,1,2,C03,1,19,2,8,40,4,1
101,5,27,0,8,2,01大同區,大同區民生西路255號,0,2,1,B03,1,59,3,6,50,14,9
101,5,27,0,8,2,01大同區,大同區民生西路255號,0,2,2,C03,2,21,2,6,50,14,9
101,5,27,0,8,2,01大同區,大同區民生西路255號,0,2,3,H02,2,20,2,6,50,14,9
101,5,29,11,37,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,2,1,C03,2,58,2,8,50,4,1
101,5,29,11,37,2,01大同區,大同區延平北路與歸綏街口延平北路 歸綏街,0,2,2,C03,1,31,2,8,50,4,1
101,3,24,10,40,2,01大同區,大同區昌吉街昌吉街152巷口 (昌吉街154號前),0,1,1,C04,2,60,2,6,40,4,1
101,3,24,10,40,2,01大同區,大同區昌吉街昌吉街152巷口 (昌吉街154號前),0,1,2,C03,1,26,3,6,40,4,1
101,3,22,17,0,2,01大同區,大同區承德路3段與昌吉街口承德路3段 昌吉街,0,1,1,B02,1,56,3,8,50,3,2
101,3,22,17,0,2,01大同區,大同區承德路3段與昌吉街口承德路3段 昌吉街,0,1,2,F01,2,62,2,8,50,3,2
101,3,28,21,59,2,01大同區,大同區錦西街與雙連街口錦西街 雙連街,0,1,1,,3,,,8,40,3,1
101,3,28,21,59,2,01大同區,大同區錦西街與雙連街口錦西街 雙連街,0,1,2,C03,1,18,2,8,40,3,1
101,3,28,21,59,2,01大同區,大同區錦西街與雙連街口錦西街 雙連街,0,1,3,B03,1,30,3,8,40,3,1
